,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,OPP,Team_ID_OPP,win?,FGM_OPP,FGA_OPP,FG_PCT_OPP,FG3M_OPP,FG3A_OPP,FG3_PCT_OPP,FTM_OPP,FTA_OPP,FT_PCT_OPP,OREB_OPP,DREB_OPP,REB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,OREB%,DREB%_OPP,DREB%,OREB%_OPP,FGM_diff,FGA_diff,FG_PCT_diff,FG3M_diff,FG3A_diff,FG3_PCT_diff,FTM_diff,FTA_diff,FT_PCT_diff,OREB_diff,DREB_diff,OREB%_diff,DREB%_diff,REB_diff,AST_diff,STL_diff,BLK_diff,TOV_diff,PF_diff,PTS_diff
517,1610612744,22000885,2021-04-21,GSW @ WAS,L,29,30,0.492,240,40,101,0.396,15,45,0.333,19,21,0.905,10,34,44,22,15,5,17,23,114,GSW,WAS,1610612764,0,38,91,0.418,10,28,0.357,32,38,0.842,15,46,61,23,12,7,22,16,118,0.18,0.8200000000000001,0.69,0.31000000000000005,2,10,-0.021999999999999964,5,17,-0.023999999999999966,-13,-17,0.06300000000000006,-5,-12,-0.13000000000000006,-0.13000000000000012,-17,-1,3,-2,-5,7,-4
518,1610612744,22000870,2021-04-19,GSW @ PHI,W,29,29,0.5,240,34,76,0.447,14,32,0.438,25,32,0.781,6,39,45,15,2,5,16,19,107,GSW,PHI,1610612755,1,35,89,0.393,12,32,0.375,14,18,0.778,10,32,42,26,9,6,13,21,96,0.16,0.84,0.8,0.19999999999999996,-1,-13,0.05399999999999999,2,0,0.063,11,14,0.0030000000000000027,-4,7,-0.03999999999999995,-0.039999999999999925,3,-11,-7,-1,3,-2,11
519,1610612744,22000858,2021-04-17,GSW @ BOS,L,28,29,0.491,240,41,80,0.513,17,40,0.425,15,20,0.75,8,32,40,22,6,2,17,23,114,GSW,BOS,1610612738,0,44,94,0.468,15,46,0.326,16,20,0.8,14,31,45,18,9,2,9,18,119,0.21,0.79,0.7,0.30000000000000004,-3,-14,0.044999999999999984,2,-6,0.09899999999999998,-1,0,-0.050000000000000044,-6,1,-0.09000000000000005,-0.09000000000000008,-5,4,-3,0,8,5,-5
520,1610612744,22000841,2021-04-15,GSW @ CLE,W,28,28,0.5,240,47,92,0.511,17,46,0.37,8,10,0.8,9,38,47,33,9,5,15,24,119,GSW,CLE,1610612739,1,35,81,0.432,10,31,0.323,21,27,0.778,8,31,39,21,11,2,13,20,101,0.22,0.78,0.83,0.17000000000000004,12,11,0.07900000000000001,7,15,0.046999999999999986,-13,-17,0.02200000000000002,1,7,0.04999999999999996,0.04999999999999993,8,12,-2,3,2,4,18
521,1610612744,22000836,2021-04-14,GSW @ OKC,W,27,28,0.491,240,52,95,0.547,24,47,0.511,19,23,0.826,9,32,41,39,12,6,14,20,147,GSW,OKC,1610612760,1,44,92,0.478,7,27,0.259,14,25,0.56,17,33,50,22,6,2,21,22,109,0.21,0.79,0.65,0.35,8,3,0.06900000000000006,17,20,0.252,5,-2,0.2659999999999999,-8,-1,-0.13999999999999999,-0.14,-9,17,6,4,-7,-2,38
522,1610612744,22000821,2021-04-12,GSW vs. DEN,W,26,28,0.481,240,39,81,0.481,18,44,0.409,20,22,0.909,4,32,36,23,11,3,16,22,116,GSW,DEN,1610612743,1,39,83,0.47,8,26,0.308,21,25,0.84,10,31,41,23,11,2,19,24,107,0.11,0.89,0.76,0.24,0,-2,0.01100000000000001,10,18,0.10099999999999998,-1,-3,0.06900000000000006,-6,1,-0.13,-0.13,-5,0,0,1,-3,-2,9
523,1610612744,22000802,2021-04-10,GSW vs. HOU,W,25,28,0.472,240,49,91,0.538,14,35,0.4,13,16,0.813,9,36,45,31,13,5,16,19,125,GSW,HOU,1610612745,1,41,88,0.466,13,37,0.351,14,20,0.7,13,32,45,25,8,3,18,17,109,0.22,0.78,0.73,0.27,8,3,0.07200000000000001,1,-2,0.049000000000000044,-1,-4,0.11299999999999999,-4,4,-0.05000000000000002,-0.050000000000000044,0,6,5,2,-2,2,16
524,1610612744,22000798,2021-04-09,GSW vs. WAS,L,24,28,0.462,240,41,88,0.466,11,36,0.306,14,21,0.667,8,33,41,27,15,3,13,20,107,GSW,WAS,1610612764,0,43,89,0.483,5,19,0.263,19,24,0.792,11,36,47,30,6,1,18,16,110,0.18,0.8200000000000001,0.75,0.25,-2,-1,-0.01699999999999996,6,17,0.04299999999999998,-5,-3,-0.125,-3,-3,-0.07,-0.07000000000000006,-6,-3,9,2,-5,4,-3
525,1610612744,22000774,2021-04-06,GSW vs. MIL,W,24,27,0.471,240,46,96,0.479,15,40,0.375,15,17,0.882,12,30,42,28,6,5,11,18,122,GSW,MIL,1610612749,1,44,86,0.512,14,32,0.438,19,22,0.864,6,34,40,25,7,2,14,13,121,0.26,0.74,0.83,0.17000000000000004,2,10,-0.03300000000000003,1,8,-0.063,-4,-5,0.018000000000000016,6,-4,0.08999999999999997,0.08999999999999997,2,3,-1,3,-3,5,1
526,1610612744,22000759,2021-04-04,GSW @ ATL,L,23,27,0.46,240,43,92,0.467,10,40,0.25,15,21,0.714,9,36,45,25,12,6,16,26,111,GSW,ATL,1610612737,0,35,81,0.432,12,32,0.375,35,45,0.778,10,39,49,19,10,3,15,19,117,0.19,0.81,0.78,0.21999999999999997,8,11,0.03500000000000003,-2,8,-0.125,-20,-24,-0.06400000000000006,-1,-3,-0.02999999999999997,-0.030000000000000027,-4,6,2,3,1,7,-6
527,1610612744,22000737,2021-04-02,GSW @ TOR,L,23,26,0.469,240,26,79,0.329,11,34,0.324,14,18,0.778,7,31,38,19,5,4,21,18,77,GSW,TOR,1610612761,0,47,88,0.534,15,35,0.429,21,25,0.84,10,43,53,26,14,8,12,17,130,0.14,0.86,0.76,0.24,-21,-9,-0.20500000000000002,-4,-1,-0.10499999999999998,-7,-7,-0.061999999999999944,-3,-12,-0.09999999999999998,-0.09999999999999998,-15,-7,-9,-4,9,1,-53
528,1610612744,22000733,2021-04-01,GSW @ MIA,L,23,25,0.479,240,36,82,0.439,15,37,0.405,22,25,0.88,12,34,46,23,7,3,20,26,109,GSW,MIA,1610612748,0,39,82,0.476,13,39,0.333,25,30,0.833,5,32,37,30,10,6,11,22,116,0.27,0.73,0.87,0.13,-3,0,-0.03699999999999998,2,-2,0.07200000000000001,-3,-5,0.04700000000000004,7,2,0.14,0.14,9,-7,-3,-3,9,4,-7
529,1610612744,22000716,2021-03-29,GSW vs. CHI,W,23,24,0.489,240,46,92,0.5,16,38,0.421,8,9,0.889,10,29,39,28,9,8,14,14,116,GSW,CHI,1610612741,1,44,84,0.524,6,24,0.25,8,11,0.727,8,31,39,33,8,5,19,18,102,0.24,0.76,0.78,0.21999999999999997,2,8,-0.02400000000000002,10,14,0.17099999999999999,0,-2,0.16200000000000003,2,-2,0.020000000000000018,0.020000000000000018,0,-5,1,3,-5,-4,14
530,1610612744,22000692,2021-03-26,GSW vs. ATL,L,22,24,0.478,240,39,79,0.494,12,28,0.429,18,26,0.692,5,28,33,29,7,4,12,22,108,GSW,ATL,1610612737,0,46,84,0.548,13,33,0.394,19,24,0.792,8,37,45,31,6,5,10,23,124,0.12,0.88,0.78,0.21999999999999997,-7,-5,-0.05400000000000005,-1,-5,0.034999999999999976,-1,2,-0.10000000000000009,-3,-9,-0.09999999999999998,-0.09999999999999998,-12,-2,1,-1,2,-1,-16
531,1610612744,22000682,2021-03-25,GSW @ SAC,L,22,23,0.489,240,45,88,0.511,17,32,0.531,12,12,1.0,7,31,38,24,4,0,12,19,119,GSW,SAC,1610612758,0,53,89,0.596,19,38,0.5,16,19,0.842,5,33,38,28,6,4,6,13,141,0.18,0.8200000000000001,0.86,0.14,-8,-1,-0.08499999999999996,-2,-6,0.031000000000000028,-4,-7,0.15800000000000003,2,-2,0.03999999999999998,0.039999999999999925,0,-4,-2,-4,6,6,-22
532,1610612744,22000665,2021-03-23,GSW vs. PHI,L,22,22,0.5,240,36,83,0.434,8,25,0.32,18,26,0.692,6,32,38,22,5,7,11,23,98,GSW,PHI,1610612755,0,39,86,0.453,7,24,0.292,23,35,0.657,13,38,51,15,5,4,13,24,108,0.14,0.86,0.71,0.29000000000000004,-3,-3,-0.019000000000000017,1,1,0.028000000000000025,-5,-9,0.03499999999999992,-7,-6,-0.15000000000000002,-0.15000000000000002,-13,7,0,3,-2,-1,-10
533,1610612744,22000642,2021-03-20,GSW @ MEM,L,22,21,0.512,240,31,90,0.344,13,41,0.317,28,34,0.824,7,39,46,23,8,7,11,25,103,GSW,MEM,1610612763,0,37,95,0.389,10,32,0.313,27,31,0.871,13,47,60,25,8,5,12,22,111,0.13,0.87,0.75,0.25,-6,-5,-0.04500000000000004,3,9,0.0040000000000000036,1,3,-0.04700000000000004,-6,-8,-0.12,-0.12,-14,-2,0,2,-1,3,-8
534,1610612744,22000636,2021-03-19,GSW @ MEM,W,22,20,0.524,240,44,91,0.484,15,41,0.366,13,18,0.722,8,35,43,31,13,6,13,16,116,GSW,MEM,1610612763,1,39,84,0.464,8,26,0.308,17,21,0.81,9,37,46,24,10,6,20,17,103,0.18,0.8200000000000001,0.8,0.19999999999999996,5,7,0.019999999999999962,7,15,0.057999999999999996,-4,-3,-0.08800000000000008,-1,-2,-0.019999999999999962,-0.020000000000000018,-3,7,3,0,-7,-1,13
535,1610612744,22000622,2021-03-17,GSW @ HOU,W,21,20,0.512,240,41,90,0.456,16,45,0.356,10,12,0.833,6,42,48,32,7,4,12,26,108,GSW,HOU,1610612745,1,33,80,0.413,7,27,0.259,21,40,0.525,8,40,48,19,7,3,16,15,94,0.13,0.87,0.84,0.16000000000000003,8,10,0.04300000000000004,9,18,0.09699999999999998,-11,-28,0.30799999999999994,-2,2,-0.030000000000000027,-0.030000000000000027,0,13,0,1,-4,11,14
536,1610612744,22000608,2021-03-15,GSW vs. LAL,L,20,20,0.5,240,34,79,0.43,13,37,0.351,16,24,0.667,9,21,30,24,9,2,22,23,97,GSW,LAL,1610612747,0,49,78,0.628,11,27,0.407,19,25,0.76,7,39,46,36,9,3,19,25,128,0.19,0.81,0.75,0.25,-15,1,-0.198,2,10,-0.055999999999999994,-3,-1,-0.09299999999999997,2,-18,-0.06,-0.06000000000000005,-16,-12,0,-1,3,-2,-31
537,1610612744,22000594,2021-03-14,GSW vs. UTA,W,20,19,0.513,240,50,89,0.562,16,31,0.516,15,18,0.833,5,35,40,33,12,2,13,26,131,GSW,UTA,1610612762,1,41,93,0.441,15,44,0.341,22,29,0.759,18,33,51,24,6,6,14,16,119,0.13,0.87,0.66,0.33999999999999997,9,-4,0.12100000000000005,1,-13,0.175,-7,-11,0.07399999999999995,-13,2,-0.20999999999999996,-0.20999999999999996,-11,9,6,-4,-1,10,12
538,1610612744,22000576,2021-03-11,GSW @ LAC,L,19,19,0.5,240,38,88,0.432,9,36,0.25,19,27,0.704,5,39,44,20,6,6,16,23,104,GSW,LAC,1610612746,0,44,96,0.458,18,41,0.439,24,29,0.828,11,45,56,23,10,6,11,22,130,0.1,0.9,0.78,0.21999999999999997,-6,-8,-0.026000000000000023,-9,-5,-0.189,-5,-2,-0.124,-6,-6,-0.11999999999999997,-0.12,-12,-3,-4,0,5,1,-26
539,1610612744,22000185,2021-03-04,GSW @ PHX,L,19,18,0.514,240,38,88,0.432,12,35,0.343,10,16,0.625,9,31,40,22,9,4,17,11,98,GSW,PHX,1610612756,0,49,96,0.51,12,30,0.4,10,13,0.769,12,40,52,31,8,4,16,16,120,0.18,0.8200000000000001,0.72,0.28,-11,-8,-0.07800000000000001,0,5,-0.056999999999999995,0,3,-0.14400000000000002,-3,-9,-0.10000000000000003,-0.10000000000000009,-12,-9,1,0,1,-5,-22
540,1610612744,22000550,2021-03-03,GSW @ POR,L,19,17,0.528,240,41,97,0.423,15,42,0.357,9,14,0.643,17,37,54,27,8,1,11,24,106,GSW,POR,1610612757,0,36,86,0.419,14,49,0.286,22,26,0.846,8,39,47,15,5,4,10,16,108,0.3,0.7,0.82,0.18000000000000005,5,11,0.0040000000000000036,1,-7,0.07100000000000001,-13,-12,-0.20299999999999996,9,-2,0.11999999999999994,0.12,7,12,3,-3,1,8,-2
541,1610612744,22000527,2021-02-28,GSW @ LAL,L,19,16,0.543,240,35,86,0.407,8,34,0.235,13,19,0.684,3,32,35,26,10,4,20,25,91,GSW,LAL,1610612747,0,40,85,0.471,11,31,0.355,26,38,0.684,14,46,60,22,14,6,19,21,117,0.06,0.94,0.7,0.30000000000000004,-5,1,-0.064,-3,3,-0.12,-13,-19,0.0,-11,-14,-0.24000000000000005,-0.24,-25,4,-4,-2,1,4,-26
542,1610612744,22000511,2021-02-26,GSW vs. CHA,W,19,15,0.559,240,48,79,0.608,11,24,0.458,23,25,0.92,4,33,37,38,10,3,23,19,130,GSW,CHA,1610612766,1,41,89,0.461,17,41,0.415,22,32,0.688,13,25,38,27,11,1,20,23,121,0.14,0.86,0.72,0.28,7,-10,0.14699999999999996,-6,-17,0.04300000000000004,1,-7,0.2320000000000001,-9,8,-0.14,-0.14,-1,11,-1,2,3,-4,9
543,1610612744,22000489,2021-02-24,GSW @ IND,W,18,15,0.545,240,39,83,0.47,5,26,0.192,28,31,0.903,8,33,41,27,10,4,18,25,111,GSW,IND,1610612754,1,37,81,0.457,7,29,0.241,26,32,0.813,7,32,39,20,11,6,19,22,107,0.2,0.8,0.82,0.18000000000000005,2,2,0.012999999999999956,-2,-3,-0.04899999999999999,2,-1,0.09000000000000008,1,1,0.019999999999999962,0.019999999999999907,2,7,-1,-2,-1,3,4
544,1610612744,22000483,2021-02-23,GSW @ NYK,W,17,15,0.531,240,40,89,0.449,13,38,0.342,21,24,0.875,7,34,41,30,9,8,10,18,114,GSW,NYK,1610612752,1,38,97,0.392,11,29,0.379,19,22,0.864,18,38,56,22,4,5,13,23,106,0.16,0.84,0.65,0.35,2,-8,0.056999999999999995,2,9,-0.03699999999999998,2,2,0.01100000000000001,-11,-4,-0.18999999999999997,-0.18999999999999995,-15,8,5,3,-3,-5,8
545,1610612744,22000459,2021-02-20,GSW @ CHA,L,16,15,0.516,240,37,85,0.435,13,39,0.333,13,17,0.765,9,30,39,23,10,3,14,12,100,GSW,CHA,1610612766,0,37,75,0.493,20,40,0.5,8,9,0.889,4,40,44,23,7,2,24,22,102,0.18,0.8200000000000001,0.88,0.12,0,10,-0.057999999999999996,-7,-1,-0.16699999999999998,5,8,-0.124,5,-10,0.06,0.05999999999999994,-5,0,3,1,-10,-10,-2
546,1610612744,22000449,2021-02-19,GSW @ ORL,L,16,14,0.533,240,46,97,0.474,19,42,0.452,9,15,0.6,9,36,45,37,8,0,13,19,120,GSW,ORL,1610612753,0,46,94,0.489,18,43,0.419,14,17,0.824,8,43,51,30,7,8,13,19,124,0.17,0.83,0.82,0.18000000000000005,0,3,-0.015000000000000013,1,-1,0.03300000000000003,-5,-2,-0.22399999999999998,1,-7,-0.010000000000000037,-0.010000000000000009,-6,7,1,-8,0,0,-4
547,1610612744,22000443,2021-02-17,GSW vs. MIA,W,16,13,0.552,265,43,95,0.453,18,52,0.346,16,21,0.762,9,37,46,32,10,1,16,19,120,GSW,MIA,1610612748,1,44,97,0.454,13,36,0.361,11,12,0.917,7,42,49,28,8,5,15,22,112,0.18,0.8200000000000001,0.84,0.16000000000000003,-1,-2,-0.0010000000000000009,5,16,-0.015000000000000013,5,9,-0.15500000000000003,2,-5,0.019999999999999962,0.019999999999999907,-3,4,2,-4,1,-3,8
548,1610612744,22000424,2021-02-15,GSW vs. CLE,W,15,13,0.536,240,46,88,0.523,17,37,0.459,20,21,0.952,5,34,39,34,9,10,14,23,129,GSW,CLE,1610612739,1,37,95,0.389,8,30,0.267,16,20,0.8,15,34,49,19,10,3,17,24,98,0.13,0.87,0.69,0.31000000000000005,9,-7,0.134,9,7,0.192,4,1,0.1519999999999999,-10,0,-0.18000000000000005,-0.18000000000000005,-10,15,-1,7,-3,-1,31
549,1610612744,22000409,2021-02-13,GSW vs. BKN,L,14,13,0.519,240,44,90,0.489,9,34,0.265,20,25,0.8,5,32,37,25,6,6,13,15,117,GSW,BKN,1610612751,0,50,93,0.538,16,39,0.41,18,20,0.9,8,37,45,35,9,5,13,15,134,0.12,0.88,0.8,0.19999999999999996,-6,-3,-0.049000000000000044,-7,-5,-0.14499999999999996,2,5,-0.09999999999999998,-3,-5,-0.07999999999999996,-0.07999999999999996,-8,-10,-3,1,0,0,-17
550,1610612744,22000393,2021-02-11,GSW vs. ORL,W,14,12,0.538,240,41,88,0.466,20,50,0.4,9,12,0.75,9,37,46,29,6,6,17,20,111,GSW,ORL,1610612753,1,38,97,0.392,15,33,0.455,14,18,0.778,13,36,49,19,7,6,15,17,105,0.2,0.8,0.74,0.26,3,-9,0.07400000000000001,5,17,-0.05499999999999999,-5,-6,-0.028000000000000025,-4,1,-0.06,-0.06000000000000005,-3,10,-1,0,2,3,6
551,1610612744,22000378,2021-02-09,GSW @ SAS,W,13,12,0.52,240,42,91,0.462,17,40,0.425,13,19,0.684,10,40,50,26,8,4,10,19,114,GSW,SAS,1610612759,1,32,86,0.372,8,24,0.333,19,21,0.905,8,37,45,20,2,5,14,16,91,0.21,0.79,0.83,0.17000000000000004,10,5,0.09000000000000002,9,16,0.09199999999999997,-6,-2,-0.22099999999999997,2,3,0.03999999999999995,0.039999999999999925,5,6,6,-1,-4,3,23
552,1610612744,22000371,2021-02-08,GSW @ SAS,L,12,12,0.5,240,38,86,0.442,13,37,0.351,11,15,0.733,6,43,49,29,4,6,20,19,100,GSW,SAS,1610612759,0,39,96,0.406,11,31,0.355,16,19,0.842,10,36,46,24,12,6,10,16,105,0.14,0.86,0.81,0.18999999999999995,-1,-10,0.035999999999999976,2,6,-0.0040000000000000036,-5,-4,-0.10899999999999999,-4,7,-0.04999999999999993,-0.04999999999999993,3,5,-8,0,10,3,-5
553,1610612744,22000360,2021-02-06,GSW @ DAL,L,12,11,0.522,240,46,86,0.535,20,45,0.444,20,23,0.87,6,34,40,27,11,4,16,24,132,GSW,DAL,1610612742,0,44,96,0.458,21,47,0.447,25,30,0.833,15,32,47,27,5,0,14,19,134,0.16,0.84,0.69,0.31000000000000005,2,-10,0.07700000000000001,-1,-2,-0.0030000000000000027,-5,-7,0.03700000000000003,-9,2,-0.15000000000000005,-0.15000000000000002,-7,0,6,4,2,5,-2
554,1610612744,22000339,2021-02-04,GSW @ DAL,W,12,10,0.545,240,51,89,0.573,22,43,0.512,23,27,0.852,4,41,45,37,6,6,8,19,147,GSW,DAL,1610612742,1,38,92,0.413,20,50,0.4,20,23,0.87,10,32,42,26,2,3,10,24,116,0.11,0.89,0.8,0.19999999999999996,13,-3,0.15999999999999998,2,-7,0.11199999999999999,3,4,-0.018000000000000016,-6,9,-0.08999999999999996,-0.08999999999999997,3,11,4,3,-2,-5,31
555,1610612744,22000326,2021-02-02,GSW vs. BOS,L,11,10,0.524,240,38,83,0.458,15,37,0.405,16,23,0.696,6,30,36,30,9,4,11,23,107,GSW,BOS,1610612738,0,39,84,0.464,13,34,0.382,20,27,0.741,12,39,51,16,3,4,15,20,111,0.13,0.87,0.71,0.29000000000000004,-1,-1,-0.006000000000000005,2,3,0.02300000000000002,-4,-4,-0.04500000000000004,-6,-9,-0.16000000000000003,-0.16000000000000003,-15,14,6,0,-4,3,-4
556,1610612744,22000305,2021-01-30,GSW vs. DET,W,11,9,0.55,240,47,89,0.528,17,36,0.472,7,10,0.7,8,39,47,34,6,5,14,23,118,GSW,DET,1610612765,1,29,77,0.377,9,36,0.25,24,32,0.75,7,31,38,17,7,4,14,14,91,0.21,0.79,0.85,0.15000000000000002,18,12,0.15100000000000002,8,0,0.22199999999999998,-17,-22,-0.050000000000000044,1,8,0.05999999999999997,0.05999999999999994,9,17,-1,1,0,9,27
557,1610612744,22000286,2021-01-28,GSW @ PHX,L,10,9,0.526,240,38,99,0.384,11,38,0.289,6,8,0.75,12,36,48,21,8,1,13,19,93,GSW,PHX,1610612756,0,41,88,0.466,11,32,0.344,21,23,0.913,9,48,57,34,7,1,14,14,114,0.2,0.8,0.8,0.19999999999999996,-3,11,-0.08200000000000002,0,6,-0.05499999999999999,-15,-15,-0.16300000000000003,3,-12,5.551115123125783e-17,0.0,-9,-13,1,0,-1,5,-21
558,1610612744,22000283,2021-01-27,GSW vs. MIN,W,10,8,0.556,240,45,85,0.529,15,34,0.441,18,23,0.783,11,35,46,32,11,5,21,28,123,GSW,MIN,1610612750,1,37,87,0.425,14,36,0.389,23,33,0.697,11,28,39,23,12,7,17,22,111,0.28,0.72,0.76,0.24,8,-2,0.10400000000000004,1,-2,0.05199999999999999,-5,-10,0.08600000000000008,0,7,0.040000000000000036,0.040000000000000036,7,9,-1,-2,4,6,12
559,1610612744,22000266,2021-01-25,GSW vs. MIN,W,9,8,0.529,240,44,89,0.494,14,30,0.467,28,37,0.757,15,31,46,21,13,10,15,19,130,GSW,MIN,1610612750,1,39,94,0.415,8,24,0.333,22,25,0.88,16,31,47,26,8,5,18,28,108,0.33,0.6699999999999999,0.66,0.33999999999999997,5,-5,0.07900000000000001,6,6,0.134,6,12,-0.123,-1,0,-0.009999999999999953,-0.009999999999999898,-1,-5,5,5,-3,-9,22
560,1610612744,22000242,2021-01-23,GSW @ UTA,L,8,8,0.5,240,42,93,0.452,14,39,0.359,10,15,0.667,4,31,35,30,6,8,11,21,108,GSW,UTA,1610612762,0,45,94,0.479,20,50,0.4,17,22,0.773,14,43,57,28,6,4,16,20,127,0.09,0.91,0.69,0.31000000000000005,-3,-1,-0.02699999999999997,-6,-11,-0.041000000000000036,-7,-7,-0.10599999999999998,-10,-12,-0.22000000000000006,-0.22000000000000008,-22,2,0,4,-5,1,-19
561,1610612744,22000228,2021-01-21,GSW vs. NYK,L,8,7,0.533,240,33,86,0.384,9,38,0.237,29,39,0.744,9,37,46,27,5,3,10,26,104,GSW,NYK,1610612752,0,38,82,0.463,11,24,0.458,32,41,0.78,11,44,55,24,5,9,11,29,119,0.17,0.83,0.77,0.22999999999999998,-5,4,-0.07900000000000001,-2,14,-0.22100000000000003,-3,-2,-0.03600000000000003,-2,-7,-0.05999999999999997,-0.05999999999999994,-9,3,0,-6,-1,-3,-15
562,1610612744,22000223,2021-01-20,GSW vs. SAS,W,8,6,0.571,240,46,91,0.505,15,38,0.395,14,20,0.7,10,44,54,31,6,2,14,22,121,GSW,SAS,1610612759,1,35,94,0.372,4,33,0.121,25,31,0.806,12,31,43,17,7,2,10,15,99,0.24,0.76,0.79,0.20999999999999996,11,-3,0.133,11,5,0.274,-11,-11,-0.1060000000000001,-2,13,0.030000000000000027,0.030000000000000027,11,14,-1,0,4,7,22
563,1610612744,22000212,2021-01-18,GSW @ LAL,W,7,6,0.538,240,44,87,0.506,12,37,0.324,15,20,0.75,5,27,32,31,8,3,13,27,115,GSW,LAL,1610612747,1,40,83,0.482,9,29,0.31,24,33,0.727,12,38,50,23,6,5,16,22,113,0.12,0.88,0.69,0.31000000000000005,4,4,0.02400000000000002,3,8,0.014000000000000012,-9,-13,0.02300000000000002,-7,-11,-0.19000000000000006,-0.19000000000000006,-18,8,2,-2,-3,5,2
564,1610612744,22000177,2021-01-14,GSW @ DEN,L,6,6,0.5,240,38,81,0.469,11,29,0.379,17,24,0.708,5,38,43,29,9,4,19,25,104,GSW,DEN,1610612743,0,41,90,0.456,11,37,0.297,21,27,0.778,10,40,50,29,11,5,13,23,114,0.11,0.89,0.79,0.20999999999999996,-3,-9,0.012999999999999956,0,-8,0.08200000000000002,-4,-3,-0.07000000000000006,-5,-2,-0.09999999999999996,-0.09999999999999998,-7,0,-2,-1,6,2,-10
565,1610612744,22000163,2021-01-12,GSW vs. IND,L,6,5,0.545,240,34,89,0.382,13,38,0.342,14,22,0.636,10,36,46,25,8,8,15,21,95,GSW,IND,1610612754,0,39,88,0.443,9,28,0.321,17,25,0.68,10,40,50,26,9,9,14,17,104,0.2,0.8,0.78,0.21999999999999997,-5,1,-0.061,4,10,0.02100000000000002,-3,-3,-0.04400000000000004,0,-4,-0.019999999999999962,-0.020000000000000018,-4,-1,-1,-1,1,4,-9
566,1610612744,22000148,2021-01-10,GSW vs. TOR,W,6,4,0.6,240,38,93,0.409,13,46,0.283,17,19,0.895,12,39,51,30,2,10,15,18,106,GSW,TOR,1610612761,1,39,96,0.406,13,38,0.342,14,22,0.636,13,35,48,20,8,10,10,22,105,0.26,0.74,0.75,0.25,-1,-3,0.002999999999999947,0,8,-0.05900000000000005,3,-3,0.259,-1,4,0.010000000000000009,0.010000000000000009,3,10,-6,0,5,-4,1
567,1610612744,22000130,2021-01-08,GSW vs. LAC,W,5,4,0.556,240,40,82,0.488,20,41,0.488,15,18,0.833,9,29,38,25,13,3,15,19,115,GSW,LAC,1610612746,1,40,83,0.482,14,31,0.452,11,13,0.846,10,27,37,23,6,5,18,16,105,0.25,0.75,0.74,0.26,0,-1,0.006000000000000005,6,10,0.035999999999999976,4,5,-0.013000000000000012,-1,2,-0.010000000000000009,-0.010000000000000009,1,2,7,-2,-3,3,10
568,1610612744,22000116,2021-01-06,GSW vs. LAC,L,4,4,0.5,240,39,86,0.453,8,30,0.267,15,19,0.789,8,27,35,25,10,2,13,21,101,GSW,LAC,1610612746,0,36,81,0.444,11,34,0.324,25,25,1.0,12,36,48,19,6,3,19,26,108,0.18,0.8200000000000001,0.69,0.31000000000000005,3,5,0.009000000000000008,-3,-4,-0.056999999999999995,-10,-6,-0.21099999999999997,-4,-9,-0.13000000000000006,-0.13000000000000012,-13,6,4,-1,-6,-5,-7
569,1610612744,22000101,2021-01-04,GSW vs. SAC,W,4,3,0.571,240,51,97,0.526,23,43,0.535,12,14,0.857,3,45,48,41,4,6,11,28,137,GSW,SAC,1610612758,1,34,90,0.378,10,35,0.286,28,39,0.718,11,41,52,20,5,6,14,20,106,0.07,0.9299999999999999,0.8,0.19999999999999996,17,7,0.14800000000000002,13,8,0.24900000000000005,-16,-25,0.139,-8,4,-0.12999999999999995,-0.1299999999999999,-4,21,-1,0,-3,8,31
570,1610612744,22000092,2021-01-03,GSW vs. POR,W,3,3,0.5,240,49,88,0.557,13,34,0.382,26,34,0.765,11,42,53,23,4,7,15,24,137,GSW,POR,1610612757,1,41,98,0.418,14,43,0.326,26,33,0.788,12,28,40,16,7,2,12,27,122,0.28,0.72,0.78,0.21999999999999997,8,-10,0.13900000000000007,-1,-9,0.055999999999999994,0,1,-0.02300000000000002,-1,14,0.06000000000000005,0.06000000000000005,13,7,-3,5,3,-3,15
571,1610612744,22000078,2021-01-01,GSW vs. POR,L,2,3,0.4,240,31,79,0.392,7,35,0.2,29,33,0.879,3,41,44,19,4,9,15,28,98,GSW,POR,1610612757,0,40,92,0.435,20,43,0.465,23,30,0.767,8,43,51,23,11,3,10,27,123,0.07,0.9299999999999999,0.84,0.16000000000000003,-9,-13,-0.04299999999999998,-13,-8,-0.265,6,3,0.11199999999999999,-5,-2,-0.09000000000000002,-0.08999999999999997,-7,-4,-7,6,5,1,-25
572,1610612744,22000047,2020-12-29,GSW @ DET,W,2,2,0.5,240,38,76,0.5,14,33,0.424,26,36,0.722,4,36,40,21,8,8,19,28,116,GSW,DET,1610612765,1,35,92,0.38,13,35,0.371,23,29,0.793,16,29,45,21,8,6,15,26,106,0.12,0.88,0.69,0.31000000000000005,3,-16,0.12,1,-2,0.05299999999999999,3,7,-0.07100000000000006,-12,7,-0.19000000000000006,-0.19000000000000006,-5,0,0,2,4,2,10
